id_mutation,date_mutation,nature_mutation,valeur_fonciere,code_postal,nom_commune,type_local,surface_reelle_bati,nombre_pieces_principales,surface_terrain,longitude,latitude,prix_au_m2
2024-1015333,02/07/2024,Vente,80800.0,83000,Toulon,Appartement,34.0,2,,5.934396,43.122832,2376.47
2024-1015718,02/07/2024,Vente,85000.0,83100,Toulon,Appartement,71.0,3,,5.951032,43.123905,1197.18
2024-1015815,02/07/2024,Vente,113000.0,83100,Toulon,Appartement,71.0,3,,5.951032,43.123905,1591.55
2024-1015971,02/07/2024,Vente,120000.0,83000,Toulon,Appartement,58.0,3,,5.942662,43.112282,2068.97
2024-1015293,02/07/2024,Vente,120100.0,83200,Toulon,Appartement,55.0,3,,5.902206,43.150026,2183.64
2024-1015451,02/07/2024,Vente,144000.0,83200,Toulon,Appartement,60.0,3,,5.909733,43.135674,2400.0
2024-1015452,02/07/2024,Vente,155900.0,83000,Toulon,Appartement,55.0,3,,5.943528,43.12456,2834.55
2024-1015080,02/07/2024,Vente,157500.0,83200,Toulon,Appartement,72.0,4,,5.909733,43.135674,2187.5
2024-1015178,02/07/2024,Vente,164000.0,83200,Toulon,Appartement,70.0,4,,5.908899,43.136037,2342.86
2024-1015059,02/07/2024,Vente,166000.0,83100,Toulon,Appartement,43.0,3,,5.967407,43.131683,3860.47
2024-1016090,02/07/2024,Vente,167000.0,83000,Toulon,Appartement,65.0,3,,5.944989,43.122048,2569.23
2024-1015060,02/07/2024,Vente,167500.0,83000,Toulon,Appartement,45.0,2,,5.939414,43.112191,3722.22
2024-1015762,02/07/2024,Vente,221900.0,83200,Toulon,Appartement,80.0,4,,5.894284,43.137528,2773.75
2024-1015135,02/07/2024,Vente,245000.0,83100,Toulon,Appartement,74.0,4,,5.980816,43.129856,3310.81
2024-1015372,02/07/2024,Vente,280000.0,83000,Toulon,Appartement,68.0,4,230.0,5.927668,43.132672,4117.65
2024-1015372,02/07/2024,Vente,280000.0,83000,Toulon,Appartement,73.0,4,230.0,5.927668,43.132672,3835.62
2024-1014907,02/07/2024,Vente,285000.0,83200,Toulon,Appartement,82.0,4,,5.894625,43.138466,3475.61
2024-1015277,02/07/2024,Vente,298000.0,83200,Toulon,Maison,86.0,3,390.0,5.89527,43.128794,3465.12
2024-1014826,02/07/2024,Vente,305450.0,83200,Toulon,Maison,79.0,4,148.0,5.904848,43.135752,3866.46
2024-1015866,02/07/2024,Vente,350000.0,83200,Toulon,Maison,56.0,4,658.0,5.894375,43.140589,6250.0
2024-1015270,02/07/2024,Vente,380000.0,83000,Toulon,Maison,152.0,8,465.0,5.922275,43.130873,2500.0
2024-1016379,02/08/2024,Vente,77000.0,83100,Toulon,Appartement,54.0,3,,5.963362,43.126905,1425.93
2024-1016318,02/08/2024,Vente,105000.0,83200,Toulon,Appartement,53.0,3,,5.918915,43.131119,1981.13
2024-1016921,02/08/2024,Vente,105000.0,83200,Toulon,Appartement,55.0,3,,5.91105,43.129603,1909.09
2024-1016236,02/08/2024,Vente,125000.0,83000,Toulon,Maison,80.0,3,110.0,5.939082,43.131255,1562.5
2024-1016448,02/08/2024,Vente,131370.0,83000,Toulon,Appartement,47.0,2,,5.933219,43.120297,2795.11
2024-1016568,02/08/2024,Vente,133000.0,83000,Toulon,Appartement,55.0,3,,5.941347,43.122073,2418.18
2024-1016909,02/08/2024,Vente,149000.0,83200,Toulon,Appartement,60.0,3,,5.896769,43.135986,2483.33
2024-1016512,02/08/2024,Vente,155000.0,83200,Toulon,Appartement,74.0,3,,5.894284,43.137528,2094.59
2024-1016910,02/08/2024,Vente,180000.0,83000,Toulon,Appartement,72.0,3,,5.940075,43.120113,2500.0
2024-1016391,02/08/2024,Vente,180941.0,83100,Toulon,Appartement,76.0,4,,5.961196,43.127218,2380.8
2024-1016314,02/08/2024,Vente,210000.0,83200,Toulon,Appartement,66.0,4,,5.901429,43.13273,3181.82
2024-1016501,02/08/2024,Vente,273550.0,83100,Toulon,Appartement,70.0,3,,5.952682,43.131302,3907.86
2024-1016815,02/08/2024,Vente,608000.0,83000,Toulon,Appartement,90.0,1,,5.958496,43.109539,6755.56
2024-1017220,02/09/2024,Vente,4000.0,83000,Toulon,Appartement,43.0,2,,5.936359,43.110552,93.02
2024-1017388,02/09/2024,Vente,105000.0,83000,Toulon,Appartement,54.0,3,,5.948215,43.119564,1944.44
2024-1017602,02/09/2024,Vente,120000.0,83200,Toulon,Appartement,30.0,1,,5.889456,43.146398,4000.0
2024-1017623,02/09/2024,Vente,156000.0,83000,Toulon,Appartement,71.0,3,,5.937059,43.11746,2197.18
2024-1018020,02/09/2024,Vente,159000.0,83000,Toulon,Appartement,58.0,3,,5.961291,43.120415,2741.38
2024-1018182,02/09/2024,Vente,168000.0,83200,Toulon,Appartement,38.0,2,94.0,5.904474,43.13062,4421.05
2024-1018182,02/09/2024,Vente,168000.0,83200,Toulon,Appartement,38.0,2,94.0,5.904474,43.13062,4421.05
2024-1018182,02/09/2024,Vente,168000.0,83200,Toulon,Appartement,45.0,2,94.0,5.904474,43.13062,3733.33
2024-1017350,02/09/2024,Vente,180000.0,83000,Toulon,Appartement,59.0,3,,5.921592,43.129735,3050.85
2024-1019032,02/10/2024,Vente,35000.0,83000,Toulon,Appartement,25.0,1,,5.920579,43.13005,1400.0
2024-1018994,02/10/2024,Vente,140000.0,83000,Toulon,Appartement,67.0,5,,5.937178,43.12897,2089.55
2024-1018852,02/10/2024,Vente,180000.0,83100,Toulon,Appartement,80.0,4,,5.962432,43.122349,2250.0
2024-1020861,02/12/2024,Vente,70000.0,83000,Toulon,Appartement,32.0,2,,5.940245,43.111202,2187.5
2024-1020992,02/12/2024,Vente,97500.0,83000,Toulon,Appartement,53.0,3,,5.924987,43.127099,1839.62
2024-1020857,02/12/2024,Vente,125000.0,83100,Toulon,Appartement,54.0,3,,5.963362,43.126905,2314.81
2024-1021494,02/12/2024,Vente,140000.0,83200,Toulon,Appartement,45.0,2,,5.896769,43.135986,3111.11
2024-1020810,02/12/2024,Vente,155000.0,83200,Toulon,Appartement,43.0,2,,5.917249,43.132083,3604.65
2024-1021167,02/12/2024,Vente,191500.0,83200,Toulon,Appartement,76.0,4,,5.910821,43.137877,2519.74
2024-1020740,02/12/2024,Vente,389850.0,83200,Toulon,Maison,119.0,5,528.0,5.908453,43.135794,3276.05
2024-1020998,02/12/2024,Vente,745600.0,83000,Toulon,Maison,190.0,7,787.0,5.970958,43.115671,3924.21
2024-1009653,03/01/2024,Vente,115000.0,83200,Toulon,Appartement,60.0,3,,5.911145,43.142805,1916.67
2024-1009273,03/01/2024,Vente,121000.0,83100,Toulon,Appartement,67.0,3,,5.954219,43.123909,1805.97
2025-413989,03/01/2025,Vente,65500.0,83100,Toulon,Appartement,20.0,1,,5.960475,43.125951,3275.0
2025-414020,03/01/2025,Vente,95000.0,83200,Toulon,Appartement,45.0,2,,5.919092,43.130835,2111.11
2025-413963,03/01/2025,Vente,133000.0,83200,Toulon,Appartement,75.0,4,,5.916868,43.127669,1773.33
2025-414292,03/01/2025,Vente,133000.0,83100,Toulon,Appartement,35.0,2,,5.95218,43.1253,3800.0
2025-414294,03/01/2025,Vente,207950.0,83000,Toulon,Appartement,49.0,2,,5.943589,43.111991,4243.88
2025-414049,03/01/2025,Vente,240000.0,83200,Toulon,Appartement,75.0,3,,5.945068,43.134724,3200.0
2025-414031,03/01/2025,Vente,253100.0,83200,Toulon,Appartement,85.0,4,,5.89958,43.135717,2977.65
2025-414631,03/02/2025,Vente,76500.0,83200,Toulon,Appartement,40.0,2,,5.920129,43.131554,1912.5
2025-415292,03/02/2025,Vente,89000.0,83100,Toulon,Appartement,42.0,2,,5.959757,43.126044,2119.05
2025-415235,03/02/2025,Vente,99000.0,83200,Toulon,Appartement,42.0,1,,5.9124,43.14439,2357.14
2025-414639,03/02/2025,Vente,105900.0,83000,Toulon,Appartement,76.0,2,,5.930901,43.121603,1393.42
2025-414689,03/02/2025,Vente,115000.0,83200,Toulon,Appartement,75.0,3,,5.918676,43.129598,1533.33
2025-415112,03/02/2025,Vente,130000.0,83000,Toulon,Appartement,45.0,2,,5.944312,43.114128,2888.89
2025-415261,03/02/2025,Vente,130900.0,83100,Toulon,Appartement,77.0,4,,5.979072,43.123486,1700.0
2025-414567,03/02/2025,Vente,137300.0,83000,Toulon,Appartement,45.0,2,,5.941326,43.129617,3051.11
2025-415343,03/02/2025,Vente,177000.0,83200,Toulon,Appartement,88.0,4,,5.903601,43.129614,2011.36
2025-414695,03/02/2025,Vente,420000.0,83000,Toulon,Maison,112.0,4,255.0,5.946924,43.129953,3750.0
2025-416249,03/03/2025,Vente,75000.0,83200,Toulon,Appartement,32.0,1,,5.919315,43.159027,2343.75
2025-416335,03/03/2025,Vente,132000.0,83000,Toulon,Appartement,61.0,4,,5.937931,43.132076,2163.93
2025-416179,03/03/2025,Vente,140000.0,83200,Toulon,Appartement,67.0,3,,5.909845,43.138869,2089.55
2025-415915,03/03/2025,Vente,165000.0,83100,Toulon,Appartement,110.0,4,,5.957133,43.129567,1500.0
2025-416117,03/03/2025,Vente,170520.0,83000,Toulon,Appartement,58.0,3,,5.963012,43.119373,2940.0
2025-415781,03/03/2025,Vente,172259.5,83000,Toulon,Appartement,70.0,2,,5.930434,43.121433,2460.85
2025-416705,03/03/2025,Vente,221000.0,83000,Toulon,Appartement,29.0,1,,5.931323,43.123913,7620.69
2025-416705,03/03/2025,Vente,221000.0,83000,Toulon,Appartement,29.0,1,,5.931323,43.123913,7620.69
2025-416705,03/03/2025,Vente,221000.0,83000,Toulon,Appartement,29.0,1,,5.931323,43.123913,7620.69
2025-415864,03/03/2025,Vente,474965.0,83200,Toulon,Maison,120.0,3,555.0,5.948754,43.134645,3958.04
2025-415889,03/03/2025,Vente,538413.0,83000,Toulon,Appartement,96.0,4,,5.973987,43.111328,5608.47
2025-416201,03/03/2025,Vente,1120000.0,83000,Toulon,Maison,192.0,7,780.0,5.976339,43.110997,5833.33
2025-416201,03/03/2025,Vente,1120000.0,83000,Toulon,Maison,192.0,7,1602.0,5.976339,43.110997,5833.33
2024-1011897,03/04/2024,Vente,99900.0,83100,Toulon,Appartement,57.0,3,,5.953777,43.121637,1752.63
2024-1011811,03/04/2024,Vente,110000.0,83000,Toulon,Appartement,39.0,2,,5.933625,43.12601,2820.51
2024-1012188,03/04/2024,Vente,146250.0,83000,Toulon,Appartement,79.0,4,,5.941305,43.118184,1851.27
2024-1011722,03/04/2024,Vente,147650.0,83000,Toulon,Appartement,44.0,2,,5.937268,43.113633,3355.68
2024-1012161,03/04/2024,Vente,149800.0,83100,Toulon,Appartement,76.0,3,,5.954621,43.123351,1971.05
2024-1011603,03/04/2024,Vente,150000.0,83200,Toulon,Appartement,67.0,3,,5.909845,43.138869,2238.81
2024-1011814,03/04/2024,Vente,160000.0,83000,Toulon,Appartement,86.0,4,,5.941266,43.1218,1860.47
2024-1011798,03/04/2024,Vente,196000.0,83100,Toulon,Appartement,72.0,4,,5.972765,43.12319,2722.22
2024-1011643,03/04/2024,Vente,211000.0,83000,Toulon,Appartement,86.0,4,,5.933311,43.125729,2453.49
2024-1011607,03/04/2024,Vente,258000.0,83200,Toulon,Maison,165.0,6,755.0,5.89823,43.147469,1563.64
2025-417153,03/04/2025,Vente,56000.0,83200,Toulon,Appartement,15.0,1,,5.917372,43.129029,3733.33
2025-417043,03/04/2025,Vente,72000.0,83200,Toulon,Appartement,54.0,2,,5.9153,43.128118,1333.33
2025-417233,03/04/2025,Vente,120000.0,83200,Toulon,Appartement,52.0,3,,5.912983,43.13566,2307.69
2025-417809,03/04/2025,Vente,125850.0,83100,Toulon,Appartement,36.0,2,,5.967084,43.122236,3495.83
2025-417354,03/04/2025,Vente,196500.0,83000,Toulon,Appartement,67.0,4,,5.960075,43.116945,2932.84
2025-417746,03/04/2025,Vente,264790.0,83000,Toulon,Appartement,78.0,3,,5.946369,43.116308,3394.74
2025-417109,03/04/2025,Vente,266000.0,83000,Toulon,Appartement,85.0,4,,5.968886,43.117868,3129.41
2024-1013594,03/05/2024,Vente,61000.0,83200,Toulon,Appartement,25.0,1,,5.919927,43.12796,2440.0
2024-1013023,03/05/2024,Vente,85000.0,83200,Toulon,Appartement,42.0,2,,5.916292,43.127696,2023.81
2024-1012981,03/05/2024,Vente,134350.0,83200,Toulon,Appartement,44.0,3,,5.914877,43.143338,3053.41
2024-1012997,03/05/2024,Vente,140000.0,83000,Toulon,Appartement,62.0,3,,5.922654,43.128301,2258.06
2024-1013192,03/05/2024,Vente,155000.0,83200,Toulon,Appartement,56.0,3,,5.887545,43.138559,2767.86
2024-1013295,03/05/2024,Vente,159250.0,83000,Toulon,Appartement,53.0,3,,5.937268,43.113633,3004.72
2024-1013295,03/05/2024,Vente,159250.0,83000,Toulon,Appartement,53.0,3,,5.937268,43.113633,3004.72
2024-1013028,03/05/2024,Vente,168000.0,83000,Toulon,Appartement,81.0,5,,5.922654,43.128301,2074.07
2024-1012854,03/05/2024,Vente,169000.0,83000,Toulon,Appartement,80.0,5,,5.947521,43.118951,2112.5
2024-1013177,03/05/2024,Vente,169000.0,83100,Toulon,Appartement,57.0,3,,5.95517,43.123873,2964.91
2024-1013450,03/05/2024,Vente,252000.0,83000,Toulon,Maison,72.0,3,845.0,5.945385,43.12711,3500.0
2024-1013258,03/05/2024,Vente,353500.0,83200,Toulon,Maison,66.0,4,704.0,5.886564,43.126878,5356.06
2025-419125,03/05/2025,Vente,134000.0,83000,Toulon,Appartement,30.0,2,,5.939985,43.11229,4466.67
2024-1013717,03/06/2024,Vente,70000.0,83200,Toulon,Appartement,43.0,2,,5.897787,43.128238,1627.91
2024-1014001,03/06/2024,Vente,80000.0,83200,Toulon,Appartement,43.0,2,,5.909356,43.13134,1860.47
2024-1014001,03/06/2024,Vente,80000.0,83200,Toulon,Appartement,38.0,2,,5.909356,43.13134,2105.26
2024-1014530,03/06/2024,Vente,84000.0,83000,Toulon,Appartement,45.0,2,,5.932547,43.121615,1866.67
2024-1014245,03/06/2024,Vente,107000.0,83000,Toulon,Appartement,38.0,2,,5.933643,43.120255,2815.79
2024-1014025,03/06/2024,Vente,133000.0,83200,Toulon,Appartement,32.0,1,,5.910821,43.137877,4156.25
2024-1014190,03/06/2024,Vente,140630.0,83000,Toulon,Appartement,49.0,2,,5.929514,43.122706,2870.0
2024-1014421,03/06/2024,Vente,179000.0,83000,Toulon,Appartement,104.0,5,,5.938428,43.119131,1721.15
2024-1013719,03/06/2024,Vente,223300.0,83000,Toulon,Appartement,89.0,3,,5.939546,43.123139,2508.99
2024-1013971,03/06/2024,Vente,290000.0,83100,Toulon,Maison,63.0,3,378.0,5.968045,43.124157,4603.17
2024-1013955,03/06/2024,Vente,341250.0,83200,Toulon,Maison,65.0,4,270.0,5.916981,43.141321,5250.0
2024-1014208,03/06/2024,Vente,590500.0,83200,Toulon,Maison,120.0,4,660.0,5.952125,43.133226,4920.83
2025-419528,03/06/2025,Vente,78720.0,83200,Toulon,Appartement,29.0,2,,5.920503,43.127745,2714.48
2024-1015082,03/07/2024,Vente,100000.0,83000,Toulon,Appartement,32.0,1,,5.946903,43.118781,3125.0
2024-1015253,03/07/2024,Vente,156500.0,83200,Toulon,Appartement,78.0,4,,5.91834,43.129821,2006.41
2024-1015015,03/07/2024,Vente,175000.0,83000,Toulon,Appartement,31.0,1,,5.936315,43.109106,5645.16
2024-1015421,03/07/2024,Vente,232200.0,83000,Toulon,Appartement,83.0,5,,5.961291,43.120415,2797.59
2024-1015431,03/07/2024,Vente,659685.0,83200,Toulon,Maison,105.0,5,1600.0,5.926758,43.157754,6282.71
2024-1015431,03/07/2024,Vente,659685.0,83200,Toulon,Maison,105.0,5,522.0,5.926758,43.157754,6282.71
2024-1015532,03/07/2024,Vente,1203200.0,83200,Toulon,Maison,93.0,4,449.0,5.923997,43.1379,12937.63
2024-1015532,03/07/2024,Vente,1203200.0,83200,Toulon,Maison,93.0,4,1315.0,5.923997,43.1379,12937.63
2024-1017525,03/09/2024,Vente,92000.0,83200,Toulon,Appartement,50.0,3,,5.916292,43.127696,1840.0
2024-1017268,03/09/2024,Vente,126985.0,83000,Toulon,Appartement,31.0,2,,5.930239,43.12728,4096.29
2024-1017214,03/09/2024,Vente,141000.0,83200,Toulon,Appartement,65.0,4,,5.911094,43.138627,2169.23
2024-1017533,03/09/2024,Vente,153400.0,83000,Toulon,Appartement,33.0,2,,5.96979,43.11116,4648.48
2024-1017857,03/09/2024,Vente,180000.0,83000,Toulon,Appartement,78.0,3,,5.943507,43.12389,2307.69
2024-1017537,03/09/2024,Vente,194530.0,83100,Toulon,Appartement,62.0,3,,5.964928,43.123245,3137.58
2024-1017861,03/09/2024,Vente,245000.0,83100,Toulon,Appartement,71.0,4,,5.966494,43.130377,3450.7
2024-1017371,03/09/2024,Vente,490000.0,83000,Toulon,Maison,59.0,2,494.0,5.936159,43.107861,8305.08
2024-1018614,03/10/2024,Vente,91000.0,83000,Toulon,Appartement,30.0,2,,5.92934,43.124638,3033.33
2024-1018486,03/10/2024,Vente,435000.0,83000,Toulon,Appartement,48.0,2,77.0,5.932317,43.122949,9062.5
2024-1018486,03/10/2024,Vente,435000.0,83000,Toulon,Appartement,48.0,2,77.0,5.932317,43.122949,9062.5
2024-1018486,03/10/2024,Vente,435000.0,83000,Toulon,Appartement,48.0,2,77.0,5.932317,43.122949,9062.5
2024-1018486,03/10/2024,Vente,435000.0,83000,Toulon,Appartement,48.0,2,77.0,5.932317,43.122949,9062.5
2024-1018486,03/10/2024,Vente,435000.0,83000,Toulon,Appartement,48.0,2,77.0,5.932317,43.122949,9062.5
2024-1019009,03/10/2024,Vente,950000.0,83100,Toulon,Appartement,57.0,3,370.0,5.971234,43.122909,16666.67
2024-1019009,03/10/2024,Vente,950000.0,83100,Toulon,Appartement,57.0,3,370.0,5.971234,43.122909,16666.67
2024-1019009,03/10/2024,Vente,950000.0,83100,Toulon,Appartement,70.0,4,370.0,5.971234,43.122909,13571.43
